u,v
1317,43344
6505,13997
5000,23372
1922,6259
33463,40626
30549,12320
2908,24347
40393,33773
47977,19428
34839,54
42288,14532
47136,18366
32195,48092
25808,14062
46826,34140
4931,289
45242,33303
1623,14918
31306,21151
32537,44176
29398,36897
9433,28883
2095,44448
31501,10805
41614,44198
31684,34453
15272,19881
44228,26009
19356,34344
26212,40919
48901,47609
10142,13550
7693,37974
49709,24934
43669,28149
7229,37953
26610,15465
7490,48709
38999,6164
17848,31897
47437,5559
6126,19469
25494,21143
47792,48824
42350,32955
6268,18628
33941,38748
19124,3930
20066,27918
7513,45106
961,26751
37063,402
27351,39781
1758,7459
9145,27129
32332,19209
37957,6961
4971,43415
4640,13686
28907,44397
17885,2296
25202,36612
7454,35922
31568,6861
46050,37913
10934,29601
20258,2187
5203,94
13069,40907
27831,23684
16823,13854
46453,44588
38010,34574
22551,21729
18618,6790
18742,25735
27304,31233
33577,31757
8529,7069
4621,27372
38884,5584
38529,10255
24734,16799
46274,25159
45082,7337
39005,12368
44446,21991
27285,42353
39598,8523
47984,23706
26437,45799
3434,21503
9357,36584
14218,11095
8942,14833
39652,9617
34110,23517
4715,23066
20728,21834
32509,25963
45796,42774
12547,27589
20625,26855
27607,29840
9904,28702
15373,3176
35917,32472
39893,46633
46250,20993
30777,18225
7660,5038
3865,11325
39343,43923
34557,48555
24472,48263
10959,22394
45706,16874
45138,30750
22094,38471
4763,13608
37829,37230
33560,38477
32148,9652
3039,18425
34668,23190
2330,24457
5138,38090
27172,35063
39169,47960
44773,15222
49516,33381
28818,25370
440,23551
7865,11241
32744,29257
6086,42703
12710,14863
25912,21865
27866,37581
3428,12462
17934,17384
37927,13834
29253,8143
41682,38051
8054,48225
36646,44656
25919,29085
40852,48879
42954,11653
1903,39501
42916,37406
32573,20009
8735,35569
24488,19189
667,24883
1139,39570
14544,15885
21306,8784
38031,6105
47749,31714
39801,28977
2959,821
33311,34233
13429,21235
27515,49679
5167,48184
25459,11933
10534,24855
9442,37459
17877,41452
38267,49513
30735,20058
23675,11699
14050,49280
3919,11290
4125,10654
24929,14281
3426,28991
25157,15691
29784,32972
34037,38944
37353,49718
37182,13431
30834,13109
25718,15898
11731,6561
11842,37122
19175,5020
880,2631
44672,20106
41551,33745
38616,33758
41368,1695
39897,4434
48021,28898
1272,16969
48748,6087
26484,31103
34916,38766
22929,39549
30411,31581
5262,16129
44086,35372
23737,29850
5493,17540
1453,40846
6433,14295
11589,10462
12215,13884
28412,18020
392,47978
17675,33441
33195,27119
36505,34417
39646,36918
1430,49544
43948,16125
38796,24449
14714,45198
48844,16214
36511,37161
21968,30737
31345,10943
23312,40505
45045,33120
20455,29298
18055,2732
11935,39071
45098,39790
24164,37845
48367,4552
27118,49178
32041,38042
18868,7102
26131,6559
20122,28431
39318,32936
16774,8431
25436,8322
30047,3507
23278,1241
20919,38661
42174,19354
16140,33645
21429,18789
24192,39865
17475,6893
46734,11809
36770,23259
33364,18677
30132,24404
39348,17217
4698,23109
9355,3000
42440,44301
32635,46986
5660,1895
19869,34602
35846,5262
19080,36498
2083,21192
32464,16064
46792,8696
15688,11005
35532,44064
47226,12023
15270,46476
9831,44348
11682,12965
24659,13632
32791,7120
42693,25015
17832,47799
3053,32829
40985,29
13976,19670
42201,31936
42002,14103
24998,28855
25463,27232
15171,28448
24297,17406
40964,7106
5516,21228
18073,43734
17571,38134
19687,46161
48225,10241
21174,41973
21152,44455
46725,23589
7572,24690
10127,7182
10732,47986
21219,4837
3233,29182
31810,39749
14491,1728
8423,28209
22652,14750
39701,42572
43462,30012
7093,22606
26046,44159
19865,18932
41631,15344
3070,43485
9722,37215
24447,17440
25351,795
5194,15970
25374,20300
8745,806
43489,975
11663,11736
25228,2731
22401,35746
21687,15891
20997,2478
38119,7689
39683,35704
45466,49838
19551,24717
4976,11172
24425,18277
34520,42432
21381,8927
11827,38456
33688,35174
40518,26259
9179,31129
11313,48144
1827,13053
18047,15473
1619,8505
28956,13392
46359,3888
30136,48470
20579,30879
43533,24900
20566,42461
39001,27525
35033,11436
42205,22103
24291,18582
43078,7195
28707,22262
4420,26153
26027,33274
6419,17073
43551,2669
40889,32002
25313,8490
29040,25995
22716,18698
35390,42452
23785,13350
34054,30903
24457,2102
16045,13990
10889,22704
33126,31374
9761,45887
28868,15248
19672,41241
42020,44847
40774,16910
11022,34634
23107,40571
16840,39217
950,1980
46230,21973
17984,17398
37816,10987
12405,30894
22988,17959
21828,44521
3765,17663
797,6464
37612,31245
40619,40284
22224,1134
14620,33367
30151,17828
139,5428
48094,25133
28895,48061
22655,48721
33766,21973
5580,35715
33194,48616
23844,32817
38974,10676
18884,10597
32970,5335
38511,21661
26402,2548
28798,3252
5949,40551
15974,14382
12496,10646
3877,39704
3992,1597
18541,43874
15053,46788
31769,39437
2302,4334
1081,20876
10623,20722
19313,37670
38356,23685
1821,13974
42353,38192
40880,29574
4977,43735
47385,11742
28662,40425
2809,38845
49580,45935
39881,13506
48023,35520
39416,23144
6073,35136
27825,31237
31392,47783
40251,24115
8520,36704
36251,46530
33469,34719
44516,47093
30018,33748
43183,5191
43364,7033
6973,8649
40896,47060
6230,6975
26390,18926
26603,42639
42832,18444
46888,18503
18776,5210
39441,28294
11913,11585
34969,1799
48854,12982
46107,27333
49397,5991
7573,4533
32542,40534
49352,48614
24348,10753
17847,30651
33166,30598
13141,3144
29305,32764
14496,43698
33771,3114
31058,44690
11542,19613
1937,22483
47565,21092
8469,6148
43920,26170
24311,45154
26984,25158
47218,18119
16246,49163
10098,21263
26069,17086
48772,8691
36919,44088
12164,27418
4622,49636
45776,20404
48468,18945
9746,3902
42481,37108
27155,37707
19617,38718
23584,48921
45890,14409
32371,49654
28573,684
2267,44299
38844,38540
4632,45913
2810,15773
16988,12555
33389,37489
33506,11222
23819,10615
40638,15265
6430,11770
5431,41149
1181,39179
17609,38036
41395,9132
45893,29823
9581,4136
37710,18850
44545,31778
20931,6550
9913,37786
10044,41475
32731,47656
14028,10864
32428,13321
7103,35519
12987,14525
34187,26220
21512,1268
21281,46522
14184,17205
17177,8821
11386,27138
324,35418
3266,30930
19527,2482
8729,24412
17536,23440
27319,45657
18717,40186
46759,12602
9510,11339
43983,19085
29348,44782
15743,28361
4393,43327
31166,28838
46126,48964
3791,44585
43931,27671
17812,38929
8540,43621
39833,25492
12988,10510
1855,33163
12021,4288
9959,46027
20692,38146
3679,16946
49201,31581
11434,42670
10031,39571
22127,1147
39548,39474
38204,5862
26005,18301
37040,25742
27877,7464
23588,23333
4452,48700
37962,867
44010,16385
10560,31620
6125,12710
25500,29049
17968,25043
27054,2051
13608,8317
41367,46784
22999,47749
38924,36432
36503,23461
31970,26151
16736,374
41315,9454
47006,40900
47355,6618
26675,122
9469,17105
42161,9420
24711,4148
44485,33193
44129,27823
45423,24937
13415,30582
22232,25725
29903,26492
42970,15060
21381,20396
29254,26174
46243,21011
9435,12637
7580,11636
19107,45329
29704,27918
19883,39300
34617,8371
21470,16190
6073,43363
26761,40984
39094,41852
3222,6721
4616,45599
4664,19629
32577,28868
37116,33613
6203,17990
33063,14349
40102,14222
35599,5721
5019,29210
32021,31058
21006,36065
6334,6317
3073,26396
32270,11538
40637,27814
2744,12466
33440,37211
13957,38891
23646,14344
30228,35928
24726,46492
4751,22397
27753,6470
1069,31881
12416,13993
25332,43963
20410,181
23606,5652
40986,43662
45749,24804
34538,33599
42628,29568
35606,28703
45618,17768
11432,44647
24719,25139
35655,16264
49015,34764
46930,2167
35596,26848
42190,31924
21673,9724
11067,32393
30241,4852
32886,44890
25038,3541
38377,24869
30537,45510
34614,2383
18738,40039
36104,18902
35338,16217
23178,7944
4775,25508
40615,8239
21282,25
13492,23990
20043,25021
34097,25037
18170,10287
39383,28678
42252,32949
6994,5568
27749,20388
33937,3912
28263,19007
10619,23104
37524,24002
48975,16987
11854,11451
19741,253
32712,18405
30577,49358
48447,5804
37910,29747
24900,35811
37285,47939
36788,6156
33080,42990
32475,17198
14934,9403
44198,42962
33533,19639
15485,9808
6326,3026
8998,34928
5011,2096
45228,8853
18211,29942
9456,42043
32132,8037
2364,12047
26288,24998
22712,7850
11447,35244
23484,5976
43788,49748
29588,6029
48587,4033
23599,41386
4719,6760
47254,13020
39505,12958
2299,11102
27759,30270
33390,1999
25799,31523
26257,14929
29782,13257
29017,16112
32066,41608
30619,19775
42725,25870
49509,46762
35454,32540
44904,11991
18221,13470
17687,15732
7512,36723
43087,35141
21425,21233
22483,24128
43429,38437
11464,36778
14462,43047
16675,5577
40253,38354
48637,637
13440,38645
17080,33976
20344,28128
8187,35107
4304,28480
24776,28614
22282,24101
7431,12484
11457,4985
22672,27061
44554,10648
29161,25855
46163,26310
4075,36314
2526,49659
1101,25291
13557,1837
45923,37820
11173,44845
3468,33084
7376,48580
39062,32411
3829,25986
27579,21932
48918,10032
16299,33632
25937,35503
31768,26043
47983,34631
33186,23447
40890,14123
25939,22014
35481,36094
4599,19159
5847,33559
33139,6217
41688,5544
2500,33211
37307,36034
41420,43633
42927,2169
10450,39928
35547,29650
42483,4496
41454,9693
37298,43241
7801,13050
20587,43195
8828,19416
2448,6085
36980,8514
16031,40869
38795,19721
23991,20527
206,19771
4668,14414
1855,33008
25548,32044
22450,38659
32984,25112
13969,38566
15115,31808
2807,27402
14618,13600
14601,27003
42590,41547
2467,35329
411,286
247,37822
19020,1810
43503,21904
48932,21655
31378,16669
8425,15655
12053,9520
21706,24541
41871,49503
13561,41531
34400,11970
17159,22716
3834,20685
25879,12650
37417,28531
49784,15458
36454,12842
49177,70
12521,45643
27834,14272
43915,23045
27043,3149
19027,20500
19724,14017
24449,5730
28044,19094
14126,17194
2100,41502
5323,22927
19404,32794
36859,47920
22205,44144
27089,26975
23462,35017
27634,43678
9764,9842
8080,17453
4284,29084
12206,3732
18219,11755
38693,34973
17727,9659
18067,12190
16469,48432
5473,18697
29243,8347
40745,25584
49145,29149
376,47088
49387,43047
4656,11791
31510,34575
34508,27366
23715,30957
35215,33392
33814,18555
49229,25843
15015,31332
22619,40527
48709,13107
46398,17367
23763,47069
44370,1649
39804,17650
24008,21511
9606,16264
14920,36096
44204,44400
6605,7661
19252,30571
40046,9715
48348,17013
42948,35376
40027,21964
36014,30948
34737,5461
32176,30631
31083,15887
1207,7181
22074,33899
13584,24094
39576,41939
40082,39913
17096,19426
22660,23157
517,33575
48836,45728
13304,634
34872,28965
168,4058
12115,13489
19101,3796
43420,47113
18470,31184
36371,341
2574,29254
26817,14646
22593,39421
6234,38718
34968,18254
40390,26508
37077,21397
21651,46410
11963,22339
43896,44626
47752,1937
28966,7948
40066,27914
42455,37163
25240,46894
45338,47945
45634,29137
1979,13820
32767,6883
46284,11998
30855,13525
27781,22698
44132,39841
24044,22590
18539,1249
26659,29331
15039,48446
46925,14955
19728,17203
26633,28612
40802,7525
44698,32870
36376,7706
38566,15650
36896,3384
46859,656
49296,27053
674,3899
764,24160
43896,22798
5083,43025
10394,2426
45079,42840
33781,32590
29561,23261
29080,26123
17193,19599
21063,4550
48204,23614
45853,35270
3199,46643
45077,9656
33099,40349
42327,34586
28722,40462
18809,2515
19986,30309
9526,19393
28894,14190
41252,33228
3967,7761
46860,45182
48276,2074
37757,19769
21668,25667
36905,31560
30835,16294
39408,24605
49804,38658
28876,19997
33766,42224
32235,21031
27997,28175
16402,14132
37895,49731
38102,15708
19312,32961
14641,36752
3943,33035
36102,47205
5298,20710
5396,47131
24627,24191
36039,47692
13498,18034
34168,47799
45578,25077
4683,28151
22375,28029
42848,49977
34402,39337
33767,40147
14917,38112
6946,17554
25792,14682
27766,22319
29992,24957
10431,39078
22743,4815
5856,44106
7618,42560
302,42943
1249,8215
3378,45136
45098,20120
27960,24847
45258,12750
3051,4556
42234,19556
6322,11681
28982,42392
13993,37070
21649,45436
5257,36326
24776,28123
18252,38387
49487,45645
36209,17153
5272,23451
34217,40095
29889,12959
26098,10465
22715,13249
49237,13669
13044,25514
1491,9446
28373,10635
24510,40279
30478,15946
43691,40728
42467,37316
14315,4463
12155,2478
42357,1679
6765,24136
20106,22358
15209,37987
22179,35061
27362,21012
9804,24120
9169,25738
3124,22941
3380,48181
9454,7469
30240,31986
48597,30207
42958,6403
27821,16680
45271,49328
18967,27058
17024,2345
4842,23780
38859,3955
25807,3063
34,24535
6571,44858
47215,14482
1232,10724
43721,25140
5348,27388
29810,47076
18834,37246
16615,2026
27020,14638
49548,5586
28017,45732
9122,15226
23119,30858
28288,32428
19981,7934
34337,45297
37830,38328
8334,1283
45984,49978
18833,45260
1845,6990
5346,33668
37024,37829
43322,49016
18789,10481
5015,16981
19210,40681
27178,33139
8995,9962
38220,28172
9320,47103
15200,43377
7447,33223
29743,46159
6818,19664
26460,6489
46869,30035
27069,10280
2208,16885
5635,7634
42318,15592
20409,23880
18837,29588
13179,3437
28258,26660
38314,43054
45015,8363
8206,10203
37077,30798
47974,21013
13816,6638
15097,20982
14910,17652
35369,26977
17415,9578
10058,48350
46214,44862
13256,14274
34843,31680
6581,33340
6542,16537
3217,15135
9753,11770
17753,3658
15943,29825
19098,16741
17633,12517
23963,16018
19176,39221
42324,47616
13560,47175
46810,32200
6073,13130
36143,42537
27191,8370
6940,28681
39903,40573
7151,29293
13921,39904
6817,22120
38158,4619
21452,42137
10550,8020
23402,21555
4142,20322
30246,25741
36778,18190
33762,30067
32939,18095
5514,5524
16459,21801
3385,10592
29921,29306
19342,13734
26292,35486
26191,27708
12164,32458
18717,1429
31076,1004
29485,43684
10497,18984
37953,33129
48628,27252
28041,17047
30436,20740
41138,42647
1965,40028
18911,25972
43300,29339
32261,19233
1949,36192
27001,35228
14620,47309
39583,20692
2777,39262
15118,43338
48688,28834
16187,5557
26398,7984
8629,221
20979,40206
42622,30419
10479,13944
43331,371
39950,29667
32909,33117
31854,3173
38045,32332
32936,13509
42318,45632
37216,49367
13797,46196
43180,20545
44056,45884
12986,43857
41685,28251
43970,33054
14312,43803
46206,40436
23072,7553
29631,21467
21095,3399
7744,42437
17663,40802
12450,45954
18332,12150
42615,6523
214,18362
18628,46069
21629,31026
34714,18074
30189,46332
29422,16927
15421,18039
27193,37732
36996,49748
26550,32128
31463,41244
14771,17315
36779,19427
25158,37029
48952,49653
1645,33291
35444,4540
42619,28257
18077,38591
20951,7742
7078,17497
15436,8567
28026,49211
49845,30174
8740,31186
44061,25868
27193,33080
46572,23167
23337,16528
33751,45678
47244,33703
15296,28510
43910,11821
24086,43154
37413,29540
20532,9149
32779,25956
5167,38549
13973,35805
39404,19449
35296,45428
16384,30396
39891,34972
48385,34812
21519,36875
23909,14237
17618,39962
32959,29700
45730,45545
15273,48437
32321,12387
4815,9432
48350,25349
36612,31760
49978,5188
8277,15892
38402,6689
3788,48542
26893,5644
37776,49935
45875,49996
1263,8942
49197,7067
42758,44599
39170,32257
21322,37139
49886,44338
24903,41458
20519,32071
46008,24989
24446,495
32470,6232
46271,26771
23347,9396
14819,15124
25342,9385
21964,37327
23225,18747
21567,9258
30956,22947
8436,6734
1548,39900
43011,20490
68,15894
27079,38198
29514,20631
40390,45425
15611,20348
35468,35531
33400,42629
23989,15231
32533,21575
25356,33498
7146,2136
45078,23300
29975,16356
16377,7549
1690,42585
3974,43393
41523,8748
22813,14877
38615,29572
33552,1272
30685,22938
23904,39799
1550,95
29540,32325
39340,34297
3381,30281
2241,29542
8592,30191
41661,34225
19677,26670
32295,7271
32599,24005
40650,6957
12876,11550
23162,5452
3018,3111
32097,28004
49370,48516
29301,41434
7844,13094
31734,42144
39430,13103
34019,21308
47278,48828
33825,34163
5818,25296
37836,25344
28864,31620
3004,17936
21840,41445
35840,26871
38632,27855
49168,31815
28470,28006
24251,2965
49692,11391
26097,24431
13857,49485
9875,11871
48489,46643
29600,40763
46972,44979
41510,40763
18997,37906
27919,5403
16635,18045
19175,14635
33979,44129
48147,26817
15994,23020
30375,21363
48294,40499
8084,49695
40408,25732
15236,35970
26542,49906
47848,23897
10413,5631
32612,32067
41769,1412
42444,33844
20368,39599
45418,30868
46370,44729
972,27235
46185,14247
31878,36964
20379,14929
43786,23575
34833,32633
49475,35923
45434,47831
19934,35046
11475,11179
44455,26787
5332,23044
46044,43476
19441,18463
28026,3962
39482,43692
17245,49088
10920,21874
25423,25735
33956,42795
28573,40988
29038,14025
27133,20432
26143,33386
42949,15527
7808,16363
13395,456
41421,5834
48510,26136
38680,38851
39467,33742
1185,30779
536,15960
40896,8073
10556,6248
18358,22111
23604,41349
22416,41302
22145,10121
22398,15245
35165,40585
30010,358
1167,2692
26557,137
23946,13460
28881,9487
23834,7761
7233,17318
45002,43487
42598,8400
18251,47303
15139,7268
2032,24000
27410,2374
23831,26654
3186,33772
30808,27173
22028,32285
6964,46017
12883,25660
28595,38580
48403,41905
36992,22195
2215,39287
15993,29781
7225,2624
6602,14484
27849,16726
48667,35454
20469,42612
1943,49287
43308,31881
17602,23155
1723,20979
8057,21997
31249,2734
20700,7517
33048,25816
44254,6996
13962,17033
26541,45700
12104,4181
12629,20735
22425,49046
26801,3925
38390,25415
40563,44814
49723,33563
42212,34167
34586,21165
31124,31355
32510,6508
38125,49806
17132,5188
13871,35558
15721,7309
47446,27438
37556,7373
34267,872
11077,20844
38152,15096
20984,16130
13338,29501
10492,26227
5240,28045
32608,36666
31046,8496
28328,39003
6489,25371
16756,37145
27624,38973
34105,35456
16009,17000
15263,25982
32122,9487
41687,20298
24662,23877
46667,35983
23395,26486
37573,25096
37511,36555
7141,44469
29578,14530
11278,31792
29001,40062
28740,9060
29913,39635
3152,46790
35453,27435
49020,2044
25521,44471
45480,40233
26850,23378
27070,14756
17380,25613
5757,22928
37988,37395
9930,4595
25535,44516
38736,47676
30967,23739
42397,35594
38416,47922
27213,18428
46023,35952
12973,25459
25508,12893
35602,12094
47921,7064
27773,22195
39262,48503
29763,49015
8234,13017
4399,20251
48198,40417
46613,48559
37876,41289
15970,7908
35670,21748
44538,5468
48684,31040
12880,14479
30406,36953
2639,45376
13122,25674
28386,28851
27497,45340
2667,26095
43180,15857
43230,26795
33727,21015
30666,14793
25988,47251
23613,23247
24713,12941
7193,3633
49376,45740
49775,28660
22152,1032
49531,12210
18111,5286
1300,45527
20766,36123
49677,29435
46805,43204
41542,25081
4834,16418
37653,39532
21137,39705
26243,46367
16174,21956
31288,40341
30411,9280
