u,v
2102,4752
3361,493
187,2630
76,4142
1376,1725
903,4417
322,1785
1472,3227
1364,1812
4545,3439
750,1286
3302,4563
4820,372
3509,638
1563,4649
2305,2568
479,2456
3491,1523
4545,2936
626,88
1241,2146
1925,2722
272,3330
2667,2265
2670,4453
1765,4323
3119,2715
1931,4370
2355,1281
2684,4473
621,2768
4725,1946
805,513
115,3597
4846,3482
996,4432
4417,4071
311,3358
473,3750
4845,776
1829,2544
3568,1241
2630,2397
4837,4089
4532,4712
377,2465
17,687
1734,3077
1806,1235
1426,2174
1561,3916
4783,4768
3809,1145
1097,446
4698,4319
3182,327
2132,1934
81,2617
4993,2218
891,4443
954,2128
3428,3808
171,993
287,836
2561,1470
2511,4043
88,3553
1306,3682
3507,3872
3861,4954
4453,3633
4444,3278
179,4344
1309,2504
4357,2595
1462,533
2886,302
3314,3157
1134,2228
3496,1987
412,3196
29,3004
3916,4818
1490,2817
1636,1769
3533,3411
1543,1915
1917,3701
1804,73
4150,2870
3579,604
122,1360
2726,1206
2138,2055
3636,3959
448,505
475,1492
4843,1157
3024,2021
700,4421
3401,2938
4320,2157
1616,3397
1944,2602
1071,2894
743,1674
2788,1051
4107,1728
207,1571
2559,1633
4533,136
511,1797
1046,3884
4505,678
672,4151
3132,1277
2329,4959
1950,1084
2539,3867
2545,1632
3802,2066
1819,4149
2145,658
548,3687
3012,4652
832,1230
2232,3740
927,405
2455,696
2757,1629
4302,2376
1905,2021
1537,4469
3451,4892
1283,2335
1593,1367
4614,1407
1556,961
267,2212
3347,4363
4921,223
4870,4926
1388,4187
2049,451
813,4114
4570,44
2928,3204
1497,322
1271,4855
1959,3914
4738,3640
3879,392
3119,2455
3500,4328
308,1828
509,208
1434,1555
4530,2213
3693,258
3473,816
475,4764
1317,3558
4562,1164
4181,2739
1388,3147
3025,3952
3182,4700
1833,2996
383,4498
2608,651
593,1431
555,404
3279,3822
69,3552
2971,3057
452,2794
4383,4120
4874,189
841,4643
3913,3828
2897,4056
2648,1153
1649,1965
4333,2719
191,291
2064,2496
538,168
3668,643
1304,4894
2570,1279
1972,2432
2776,2699
2228,1567
1608,2109
2586,3037
3832,815
869,4864
4752,1407
2034,3594
2026,2815
539,3829
3599,4694
1610,3938
489,650
1285,328
2020,2750
2313,655
3148,1773
2704,2691
4043,2616
4006,4125
1193,2099
3782,3506
2946,2292
842,539
2846,2039
169,2497
3278,3765
2918,428
3258,4458
3598,4230
1476,4187
208,4413
2711,4474
1131,639
886,422
1782,2279
414,1700
1265,2470
2157,875
4683,835
2604,3820
4458,374
1287,1024
4120,542
3535,413
837,4272
4232,3180
4627,1766
819,461
4316,2011
2785,490
2377,2039
2897,4769
3721,4192
2989,4976
1241,3182
2418,1787
793,4504
3841,4052
3235,1227
3591,1257
1219,3416
2205,2923
2380,2704
550,2232
3337,245
2893,1429
2620,2930
4421,4749
4937,4016
2029,626
3083,4542
1961,1875
959,4271
176,327
1532,2542
241,2692
4031,4472
4203,659
458,256
727,55
4329,609
3718,2638
4535,4167
3540,3781
300,1128
2042,3489
3210,1146
1438,3201
3567,2800
3219,1563
3185,4811
2230,2788
3792,57
1581,4040
4332,3220
2071,3336
1875,221
2891,4256
3993,2494
4636,3368
1313,2370
2320,4481
2635,657
149,1914
3659,3642
437,713
2208,2690
1282,2548
1618,4978
2142,2680
1455,2979
1757,3035
3845,826
1904,3237
1914,182
4904,1572
4725,3838
4778,4608
2783,375
4343,615
4452,3551
4171,4035
4559,3607
474,1418
2629,2206
2288,3798
4975,1977
3761,1575
1167,2883
3334,3287
3186,1781
3115,3448
3932,122
2614,2771
1991,328
952,582
3329,1046
221,4966
2281,1775
1682,3149
527,4809
3147,2925
2461,1576
2102,3204
4105,1860
1781,1697
2760,2135
3479,4098
2105,1913
3659,893
3470,1947
1710,648
2627,4633
2734,3647
2248,450
1915,1850
1513,2714
3375,3918
841,919
3291,3480
3538,570
3063,3523
2379,42
4482,3068
4506,1775
569,4287
1613,839
3438,4134
3727,726
552,169
80,1004
4567,1841
2177,789
3635,1140
4998,2192
2716,1643
3907,4830
3616,3012
4066,4014
1327,4636
4388,3463
2846,356
4455,4567
829,3962
2691,2747
1362,674
3607,3659
4788,4586
4751,744
2225,3785
416,2298
2527,4394
3055,2693
704,4589
3410,3593
2242,3806
368,3041
1127,373
172,768
4730,1773
4518,1571
880,951
246,79
1267,1311
2057,3069
4456,4718
1917,2239
1404,4975
2002,2188
3874,4944
1122,3041
1641,3891
913,2441
632,4989
312,3670
1042,2232
1284,700
4925,1025
4568,1766
3794,1744
3244,1371
3522,2773
848,1090
4384,1974
2554,1208
2655,1925
746,2012
4155,4112
4957,2022
4136,1836
1605,2665
385,1973
252,1840
4905,1847
4454,2187
3475,2175
3829,4459
2223,2599
3345,2003
2992,3894
1827,3968
3434,2573
1007,1113
4626,4529
1529,2049
3036,64
4736,628
3285,4072
143,689
864,3415
2739,3021
1461,2505
3376,3791
170,173
4168,1161
994,4839
4070,3162
1743,4001
977,4323
1469,1773
1744,1216
1813,4322
2109,3805
3972,2188
2038,3197
807,4435
1813,1443
1282,1425
1634,1563
4140,4220
2597,3315
1697,2575
1958,1427
774,888
4244,2160
2304,1276
4493,3152
3633,4768
3043,4790
896,2776
943,4571
4513,872
4933,3027
1347,96
277,212
3317,74
826,3800
1317,219
4637,4656
704,1330
3599,277
1896,3047
1547,2636
4809,4661
3479,4619
1824,4576
5,4551
2330,363
600,3895
1425,2072
2087,23
925,4495
2301,4945
1291,2318
3439,491
50,4497
3752,461
4452,2246
3404,4022
2877,647
4168,2411
4972,165
4453,3848
3532,1295
4597,3381
4178,1640
2026,330
25,3223
55,2681
2949,1618
4543,314
4904,1509
4980,1280
3459,2191
357,4184
968,1769
4529,2171
231,893
3291,2032
4659,964
2428,4580
2859,4703
938,932
2929,1248
79,1162
1706,631
3310,1126
2859,2950
1056,2073
858,2049
3931,490
4349,1111
2227,1166
3559,2159
3104,4163
4644,4349
4736,1954
247,3005
3391,4361
322,2955
1494,2466
1243,1363
395,3595
4145,1103
1818,1022
2219,1166
2030,1441
1746,2801
3196,196
259,636
3970,736
3883,579
86,4437
4963,4029
3952,1909
3659,4806
2664,4036
2415,2762
3835,2513
3524,3748
4686,497
177,2085
2429,2273
3828,1110
4647,1725
1539,3060
3018,2562
1157,1802
365,3163
164,4577
1476,1991
3527,2060
2056,2307
4327,4859
4118,39
4600,3688
882,158
3000,2626
3938,2762
1325,1516
577,2670
2728,3206
2545,2159
1185,1088
3113,3916
2049,1546
3376,4501
636,1989
1712,3272
1096,2906
949,2209
1997,4602
105,4713
235,732
4009,593
4103,3615
4542,929
3410,1537
2879,4816
2773,2298
386,4954
1113,3591
1573,3920
3304,3193
2484,1779
2296,3828
3543,2878
4697,2852
1572,1564
439,4772
2327,58
1068,2588
873,1467
1748,1739
451,1807
4165,814
2236,482
3965,2904
2185,3566
3788,3745
4537,2422
3263,449
4131,1782
2388,4997
3179,4007
3017,3802
3271,2771
1051,4208
1242,3176
1484,209
3523,4493
422,568
4047,3928
2690,215
3613,2519
314,3386
2549,1287
3605,230
2170,1143
1069,2823
3603,1528
3581,4918
2306,1008
4018,1481
4848,2705
484,3080
499,2892
4446,304
2367,457
1193,4700
3543,2729
2567,3607
2718,307
4094,4684
2597,4994
2549,1827
4748,4691
1362,3976
2744,937
1694,557
2287,4633
2300,713
3414,3522
2073,1979
3520,4888
2325,3025
3471,1727
4776,1112
4121,2583
1199,2950
2499,195
1076,1929
3973,468
343,2557
3900,1230
4704,2161
3137,4206
1453,1266
1126,292
1127,4182
2147,2135
1261,4166
2639,775
957,609
2183,2528
4114,4679
3270,1391
2424,2365
2471,1731
768,429
2194,3683
748,794
1920,3331
1069,2023
2378,2567
439,2776
3262,2521
2791,4934
2303,1154
2670,2677
3298,4650
3350,1794
3746,3482
2317,1185
1949,2930
2066,2650
1619,1127
2049,4079
3671,3258
2950,4797
984,1070
886,2845
3478,2067
1676,740
560,333
460,2861
1531,3269
4390,953
3552,3000
915,3825
718,1309
505,1443
4210,3998
2678,1718
2892,67
3611,1086
2809,4416
2001,2424
4281,1534
671,4457
49,4213
3902,4196
2203,3257
4163,1728
2869,179
1205,852
2610,4350
3474,2825
777,1220
2078,753
2586,2069
705,4793
1226,4221
4478,712
3662,3941
1247,3173
4010,217
3052,1779
2071,1569
428,4722
3629,2740
351,1167
2771,3363
1586,4179
146,1142
191,3280
3693,657
3236,4350
4238,3662
1085,2532
2778,4439
2637,2448
1780,4163
2931,1392
2247,3502
1027,3057
2388,2552
3823,1193
4813,3773
481,1094
157,3001
1283,971
275,1782
1637,3282
958,3424
1435,4456
1458,3098
3028,4454
2982,101
4327,2707
3198,4554
2082,780
2351,1083
2202,2655
3679,1555
3035,3989
175,2781
4316,3134
1505,4564
2225,1023
4390,3489
2710,795
3313,272
817,2004
1878,4087
2317,1090
4695,3542
1699,3134
3846,1496
2022,3121
3245,4556
871,3458
3628,3530
407,495
1955,3219
480,1825
2775,1816
4035,2497
195,1019
3234,737
3715,1771
525,2897
1648,920
3218,2992
4138,4741
4753,780
3780,1571
2047,1083
2829,1259
3606,4305
221,1582
2282,403
854,2193
4360,2091
1601,1804
4693,320
177,4051
1737,918
4203,3882
4664,2966
337,1876
872,1037
2117,2744
3863,4167
4957,2184
436,3665
2018,3899
2022,1227
3351,1169
4161,2775
3560,1776
170,3244
2279,1227
605,4181
3311,2539
3520,1432
3838,4871
1562,2033
1297,3493
1785,2356
1930,4324
3106,786
2489,1023
958,46
775,1021
4479,4095
2268,761
4596,330
3878,4632
3273,2588
1981,4640
4593,482
4813,3710
4821,1837
4704,4466
4417,3287
1359,4068
1450,2449
4158,3168
2408,72
2668,4053
2872,2239
2089,2298
4819,3059
2001,3352
1475,1535
4372,4139
1648,3099
4237,764
170,4383
4130,3934
2374,2553
3189,4961
1077,1538
3799,3550
1507,355
1282,4539
1193,4108
3486,2550
4008,3722
1265,4238
1472,1762
2630,2270
941,1861
4716,1133
4500,2790
876,2808
2255,1617
4660,3157
3424,4080
2404,268
4167,2658
1597,3592
1804,2187
3376,3166
401,932
4925,3765
315,128
3175,1081
935,1606
3125,816
2535,995
4112,193
1369,4698
4951,1317
4037,3361
881,3085
4820,936
300,1705
1864,590
2404,4118
1744,1943
3938,3273
4363,154
3606,1672
1694,3368
1903,4499
3719,2327
3309,1951
2205,216
3305,2726
3342,2084
2510,621
2586,2678
3919,1367
2918,508
4885,4024
2926,4548
1584,1910
3592,2806
3764,4309
1837,3410
474,365
82,4263
2958,1956
2228,703
3593,2709
2733,2492
3905,1230
3986,3338
1267,381
4746,2746
3164,1336
876,1776
1467,4379
119,2616
3538,2725
4872,2554
4848,1539
1792,2713
379,4315
2200,1385
3054,1598
2178,2750
1472,4129
2539,3149
1778,4279
3460,1047
130,3801
2453,4428
2291,3983
4488,562
1064,3073
2844,1385
2425,1626
1562,4510
3905,2440
3006,1135
923,2975
4383,1812
3059,351
1690,4727
2900,3873
3785,387
3706,718
2268,626
4489,3344
1094,4042
1258,4528
4138,4652
4094,1828
2099,901
1634,1395
586,3892
4213,3197
3676,3113
4889,4564
4888,658
285,4908
3455,4964
777,4238
2122,4298
2507,3916
2229,3215
1991,4293
3210,4789
2075,3703
3900,3146
2913,1721
416,3069
3707,2481
4238,1983
3252,4799
2444,2627
115,4731
1705,4311
4241,4159
317,1188
4586,3553
1017,161
1406,2856
2423,2331
4506,2203
2991,1143
3355,2517
2193,2160
3650,2882
1293,3666
1953,3440
1286,3065
4600,1960
2031,1679
2834,1116
848,1985
677,3079
2566,678
1573,4431
1822,1111
2071,3988
1061,4582
4873,3289
3887,810
4188,4834
1659,4631
4976,2268
2855,2108
2901,4690
4709,1539
277,990
4220,4459
158,4891
3628,3012
584,2827
70,656
2566,465
2437,168
1765,1322
1929,4768
4075,4584
251,4781
4168,1183
2633,4250
1232,1878
2305,3070
1461,765
4216,4498
3195,1539
4748,2841
652,1011
4068,4980
1371,4836
1885,3087
1731,2852
715,616
4304,320
4148,2645
2148,2977
4847,816
4505,1044
2780,2922
3466,1284
387,188
4347,515
4769,2070
3180,1599
3277,4501
3137,733
3077,1526
4921,1423
1972,4307
1335,428
2248,1981
3459,1689
2356,2257
867,1610
4578,916
3491,4353
4845,3464
43,1457
3299,4727
4510,3313
2474,4587
4283,440
2644,1420
3352,577
1260,3373
4641,2387
1774,1683
656,2644
4676,2815
2739,4818
2165,3616
4989,1707
4973,2151
128,4327
4066,902
1298,3202
3048,1051
2924,3907
3188,3618
4774,4309
3574,4225
4319,930
3668,53
1562,1057
1074,903
2132,1460
3955,2377
693,1097
964,1202
1031,2088
4346,3897
4212,1375
1820,3268
4226,551
3860,1568
1867,3897
4903,4405
4580,3819
4040,4363
1054,4106
4186,3156
783,4935
3977,1052
903,891
2597,1244
715,95
3186,2766
3568,3475
1455,626
2175,3575
1710,143
875,1603
4800,2056
915,3363
3674,2412
401,3984
607,1547
2483,1813
39,2209
4498,3939
2488,1085
2822,4967
4116,3769
3782,4856
980,3130
2399,4811
3704,77
4686,4906
4137,3293
1998,506
1814,1803
914,2454
4550,1520
177,114
3746,4641
1728,4626
2109,1808
3603,1913
3926,567
803,2421
2918,2832
4188,4198
2873,3822
4733,3059
2238,83
1455,557
40,943
771,310
4742,1359
4836,1895
910,2319
2743,523
3774,643
1807,4098
3305,95
501,108
4013,2868
4652,1230
2002,2005
979,159
1905,942
3852,3911
4632,461
157,3284
2157,320
2168,1575
1808,2392
4257,2281
1266,2664
3463,4688
1422,3918
1471,2475
3223,2525
2980,4667
2098,3376
642,3445
1531,4016
4752,2582
804,4390
225,4620
4060,1108
541,3787
2266,2825
4593,1403
4488,93
575,56
307,4468
4856,3635
2970,3073
2365,857
4650,4879
2003,2732
2999,4320
4411,3663
4903,1665
501,3859
2298,1484
3724,4179
2428,1819
489,4219
702,1577
2435,4584
4633,1422
1448,1924
4245,2484
2683,1853
1413,3336
1818,3510
2562,4811
547,1536
3145,3598
255,4649
4503,1492
484,1489
2589,1870
2428,1260
1822,1923
3740,3466
2112,2659
4101,4661
2282,2426
3949,3528
993,2267
1601,4961
4826,201
2173,4725
4804,4815
2022,4649
834,641
115,1431
3032,157
2976,70
4746,2956
1446,1122
632,572
2413,1140
695,1319
2624,448
2756,145
2443,1916
3382,2308
4321,2731
3596,61
224,188
901,3106
302,4317
2812,4793
1456,394
4628,209
2760,4887
2767,1637
2173,1821
3930,3419
2341,2473
2840,4149
3087,3699
370,4572
2490,1388
4442,4212
4819,3011
2320,1591
248,479
3392,2784
2321,238
2294,4094
2218,239
2214,4573
722,522
1551,4829
3677,3544
3197,3056
383,3764
4453,488
3338,4740
3564,2324
2402,3604
2567,1157
381,4694
1942,3655
2921,2412
2525,143
3019,4995
4257,3978
604,1104
1353,2381
4882,3502
1642,4211
3531,2943
3800,2635
4139,2017
2968,1403
4749,2712
2021,1598
2857,634
4248,2894
4368,3243
1654,2906
1172,1915
4016,4585
3116,3251
922,642
4757,1160
2821,3811
4873,4300
475,4792
4866,1883
1632,4931
2940,2413
1193,2189
3162,3832
1814,3032
3205,4925
1430,1818
10,949
4333,4426
1059,2173
94,1374
1749,452
4727,1558
395,3242
1256,2162
1542,1009
665,2532
1336,2580
2481,725
3916,1828
1409,4094
798,633
2881,636
464,1138
1472,3206
1378,3028
1444,1359
4809,131
4979,4241
1465,3360
1220,1667
3418,3420
4279,4452
870,1897
868,3084
1519,3672
3697,1011
458,1377
3281,2797
1066,19
961,3429
2629,3625
1966,2784
1413,3743
886,3368
3325,576
3309,1588
4437,3855
400,580
175,1317
425,4960
4023,541
4056,1717
4930,4250
4571,149
1077,892
4112,4857
2535,2657
823,2455
834,73
2180,4131
4659,2196
1357,2153
552,3940
3004,4026
1188,4634
2418,1162
4869,657
985,3626
2343,2762
1636,3325
199,3527
4840,4285
3753,1102
3466,3716
4234,2725
1959,1266
724,4618
3770,3
1737,2008
858,2124
2697,558
787,3276
3090,2398
80,3406
239,568
1849,362
3733,1496
757,4337
291,2696
4465,2349
3155,3733
1602,3329
2715,1373
1150,1655
2272,4527
2092,128
2936,2365
4438,4362
2979,4627
1917,4459
3464,4714
1481,2959
3789,1891
4919,4276
1134,1319
3622,1521
519,1128
4104,658
2797,4944
3960,4555
4849,4283
4221,4124
410,1609
2137,162
3632,4183
2402,1930
1285,1430
4000,1371
2075,2911
4544,4982
2225,3732
1361,4529
1925,4425
2491,1866
2459,2065
4242,4994
2965,4879
1259,4983
4944,3239
2821,1278
1631,1337
2209,617
3442,1965
1898,1250
2620,3677
642,3612
355,2594
1959,2641
2411,4534
4628,3339
1783,1975
2011,3988
4557,1674
4242,4194
2348,2285
2691,4529
2852,3710
2035,3887
427,3365
2555,2285
135,3480
2400,478
1582,1594
1959,2142
2884,3892
2661,1631
1635,1592
1374,4007
4986,336
1321,2114
1479,406
2036,3610
1332,2678
3127,4273
2511,1608
4272,2824
3412,2043
1382,3762
1712,3356
4003,712
2872,4863
1382,4502
3249,2120
720,1830
1624,2471
4380,1028
847,102
653,1413
1192,2735
3471,3396
2282,4674
235,812
4762,4789
797,2502
3891,7
2166,4290
2303,3170
1695,1103
2053,2994
3140,3507
4250,2329
3734,1608
857,4684
230,4955
2274,2397
922,780
3,174
316,946
1817,4683
4229,557
4744,4371
2603,2419
873,2654
2745,816
4774,4369
2523,3049
1299,1435
13,1555
1066,1683
920,3538
973,935
2422,1322
277,864
205,229
1790,399
3017,1778
545,3925
1824,2476
1770,1234
474,3726
1973,928
1972,4281
3602,3824
2065,175
4662,911
13,884
4782,4057
4173,3334
2187,467
3251,3335
3309,230
1826,3451
1343,4289
53,4080
539,1809
2738,4438
1404,1717
4394,2031
2518,3462
1264,615
149,4230
4054,79
4366,3562
3823,412
1370,4088
1417,1356
3102,2055
1611,4442
185,2507
448,30
4195,2882
1771,1491
476,833
2730,2752
795,1421
1781,4800
4150,1316
3661,2425
1403,2366
2586,1325
3996,1056
1214,4730
2778,2824
4863,4873
2097,2968
3773,3709
3190,9
2519,304
1566,902
726,2400
3357,855
757,4305
2827,2344
1751,3915
2847,422
541,3237
1996,4139
3725,3877
4566,2961
2603,3911
15,2186
628,1805
3277,2072
1035,143
4492,649
4223,1861
3799,1863
2550,2914
1421,1519
1118,3041
802,1297
2261,728
1341,2289
1132,1229
2251,4698
4840,2742
4354,3984
1596,181
4253,2502
4572,3881
694,2293
87,2225
4179,3963
2522,3440
2516,3478
496,784
1917,3666
4282,1164
2373,3994
1632,4913
1938,1203
3762,3245
2281,2012
4285,2469
3278,1081
3041,3140
255,1367
4705,105
4398,3278
3642,2817
3609,2191
2280,737
1750,2952
4952,4238
4823,1877
2011,1602
1698,3474
4354,1278
2236,1439
1310,1214
1582,1786
1631,1253
2390,141
18,4685
4278,2600
1555,841
3949,4840
4416,3121
1202,3017
2371,2236
1837,628
982,1560
2936,1308
2661,3862
4042,2405
1612,3007
1609,751
1871,3945
672,4048
3717,4966
4978,3568
2484,4568
1624,3603
3236,2665
2662,1442
4270,2022
2588,3026
3320,4270
1901,4244
4156,4382
797,3454
946,3886
1485,4847
2195,4831
2788,21
1411,1790
312,2416
3164,3063
1154,4907
4315,822
1358,4557
1933,1185
2344,802
258,1083
4980,4994
1966,3504
2838,4886
3304,140
1380,2120
1582,1621
1382,2183
367,189
1191,1343
3871,1837
1478,670
3753,4538
4076,1540
3040,2372
1652,2633
4964,2632
1340,3146
2757,2892
188,4248
4060,216
965,4441
4228,3955
584,3410
4884,483
4221,1159
532,3095
223,2499
297,3945
1306,3206
2470,4548
3807,982
2992,405
4675,1026
2830,642
1283,3761
3556,2189
3252,1873
1345,4589
3663,3513
459,3719
4163,4315
2892,3114
2641,3314
933,1769
3948,2140
2604,282
2217,594
1250,25
673,356
3396,4106
2969,624
3591,2817
4594,2987
2580,2415
3534,1253
1489,1859
2349,2681
2483,1525
1606,1187
3441,4666
47,1804
4165,1820
3105,3505
3827,2397
3489,915
2715,2660
2389,2011
1647,895
1603,1362
636,4899
2702,3835
4070,961
4735,4828
225,4368
3435,1964
3217,2162
3780,4990
4978,1122
165,4928
1452,2602
2258,4097
3936,2713
4549,2122
3059,1630
1755,3240
845,3737
2846,3560
408,3399
4437,3340
794,1377
3724,4296
3833,3893
1944,811
4931,3892
582,1004
1975,4812
3006,4751
2562,488
4946,1237
3324,1318
2984,4122
2296,3494
4693,3163
1458,1389
3581,2743
1800,3249
3089,2620
720,4245
3704,2361
44,3590
4771,851
4705,2151
1988,605
3522,2535
1649,4995
406,2619
1326,4908
4956,3225
4686,1356
4651,2678
3199,2659
1387,2182
2667,3788
4057,953
3667,2726
4938,3812
3591,3553
4029,267
4743,2199
3503,3129
765,3522
3544,722
159,737
2359,3058
3520,1326
2680,868
2105,3130
1227,2003
3213,1406
1159,4485
763,3801
2065,3423
24,2761
2576,76
4250,3623
1301,3639
2399,134
2629,4007
2143,1612
4739,1144
441,4155
4759,2508
2926,300
4092,3507
2537,1503
3957,1943
4894,2818
1130,379
3498,1138
4521,328
4231,735
2817,4890
1929,1767
2259,1520
4431,4184
2771,4221
2868,2817
4605,2623
4224,21
4607,4105
3261,3805
2001,1131
4383,1481
4930,2839
3253,1131
314,2053
276,2543
4194,4823
382,3610
3391,2537
1597,3278
950,1875
4053,2930
879,3996
616,1659
4925,2471
1039,3196
2092,810
3674,2204
4839,3924
1304,2616
3427,3049
3227,3838
3005,1620
4300,560
205,2616
1484,2389
750,2527
4134,2700
2199,657
3821,2838
2936,3062
1754,1405
930,4691
4655,1944
3533,2551
543,2686
4708,2793
1896,3500
1234,2146
4295,4205
2950,3048
2401,254
4346,22
1923,1363
280,4193
942,436
2921,3357
1295,486
3495,4315
412,4867
4234,4142
517,4385
3481,149
3033,419
608,3272
4285,4453
2764,3266
4997,559
324,2428
737,2870
898,3165
2699,3190
480,1867
2153,2551
612,730
828,2106
3261,2369
1061,4826
1825,1745
828,454
1399,771
1105,2905
226,1083
1141,316
997,2403
512,2842
2630,3054
404,3639
4881,4199
1802,3840
3091,3666
3104,4963
2770,4963
34,1831
1164,4195
1380,4184
4605,3500
4045,1307
3378,4560
3172,1906
1882,1273
2152,4273
2298,1211
4654,4321
1391,2938
3270,1077
439,1034
1107,2473
4502,2756
935,4609
1148,2162
4017,3477
4741,1932
4557,2364
4416,617
2439,4273
1761,2336
3661,2778
3346,3531
1288,3111
4010,233
2411,2671
2454,1309
1714,1705
1298,413
674,2817
2673,1111
4433,1059
2676,2017
278,3904
129,2261
4132,3127
166,3794
742,810
4815,1223
1713,3119
2896,215
1156,4820
1329,3698
237,4172
413,930
1463,2337
938,4977
329,4124
3768,1700
541,1218
57,1256
3377,2818
3463,1756
2350,231
1145,2559
2254,4434
4180,3789
2725,3643
2865,2009
2334,4172
4332,2028
1817,4525
947,3652
393,1856
2245,3797
88,3783
4224,1472
1073,2446
2404,4352
3015,4731
4397,3651
1865,3403
2705,3587
2971,2676
3710,2829
2366,2573
1901,4585
3793,973
3052,423
2673,2010
2105,1274
3714,3475
1421,2600
463,748
4173,914
372,4802
4695,4474
1625,1906
3613,2229
634,3839
4714,4914
1182,2789
2946,1052
509,4220
3704,1010
2647,493
557,483
3202,2898
3233,4357
13,3508
332,4243
4775,1257
3416,4488
486,2975
2644,62
2395,1243
272,2
3391,2893
4402,2467
3876,1927
1760,1898
3559,4334
4255,401
2682,1271
1988,4689
2950,777
4650,419
1490,4714
350,1298
617,3603
4307,3921
4345,1883
1264,1123
1082,482
3405,4269
4823,4057
3165,3925
2224,842
368,1611
506,3195
3478,3589
1614,2718
3716,2970
3232,1696
3389,257
3290,909
1019,1293
3074,4446
4458,1274
2195,225
2196,2934
2772,1113
4846,2931
659,1630
634,993
1736,3558
1743,2236
54,1442
4052,3530
1009,2751
4737,2835
656,1029
3700,10
2641,404
4906,3659
2102,866
4310,2992
4418,2026
2822,3238
4510,4333
1138,958
4588,383
2614,2588
2695,1808
2316,3111
2287,269
3491,4186
3340,4657
3396,3521
1366,735
4312,3037
2015,500
3007,2966
1155,1470
4037,2644
2427,1955
1443,4178
2623,1140
31,1239
768,3607
4280,4876
468,3071
2866,2056
4792,3455
287,3724
4275,712
4138,1699
2477,2384
580,2177
1929,4722
300,2940
249,4626
1834,2461
2071,2194
1608,4997
4749,1406
3654,1297
2415,3811
476,1900
1683,2400
3980,2640
1664,861
3481,626
3877,2615
1346,3949
2970,2403
4215,3221
3262,1025
1525,4371
4465,583
1773,2943
1960,4935
4845,944
2444,4354
2561,264
1861,3671
2756,4435
1195,634
3692,3840
3187,834
2751,4078
4650,4723
277,1565
